,publishedAt,author,comment
1375,2025-06-30T14:10:23Z,@sugianto4473,Ayo kalau sudah lembong bicara begitu tarik saja jikiwe... Periksa jgn pada takut.. Kpk..
1376,2025-06-30T14:09:38Z,@sudrajad4743,"Si tua ini Ngerusak segala gala nya, astagfirullah."
1377,2025-06-30T14:09:32Z,@belaRina-c3f,Jokowi dari dulu memang bajungan.
1378,2025-06-30T14:09:29Z,@setyobudiarbiyanto8433,Hadirkan donk mantan presidennya
1379,2025-06-30T14:09:03Z,@AgusSugianta-y7i,"Kok hakim TDK menyeret yg memerintahkan,bawahan tampah di perintahkan atasan TDK berani,berarti tom Lembong TDK bersalah,harus sgerah di bebaskan,yg di hkum & di penjara yg merintakan/atasanya Jokowi.❤"
1380,2025-06-30T14:08:22Z,@bettyutami324,"Jokwi harus d paksa, agar hadir d persidangan. Emang jokwi tukang bohong."
1381,2025-06-30T14:08:16Z,@darunapis7912,Jokowi harus datang ke pengadilan sebagai saksi
1382,2025-06-30T14:07:35Z,@suaralangit6780,Gua aja liat ny pusing dengan mslh ny yg bnyk apalgi BP Mulyono yg ngalamin😂
1383,2025-06-30T14:07:20Z,@ahapciu8117,"😂😂😂😂😂😂😂😂
Akhirnya terkuak siapa yang terlibat 
Skrg tinggal hakim
Berani bertindak atau kicut"
1384,2025-06-30T14:07:13Z,@twosistercutie8757,"Hayyyooooo panggil dong jokowi biar clear masalah tuh korupsi impor gula nya tom lembong, jokowi ternyata dalang nya wk wk wk"
1385,2025-06-30T14:06:55Z,@edihermand6396,Ayo buka semuanya...biar jelas  siapa saja di negeri ini yg benar bekerja utk negara mana yg menghancurkan negeri.......
1386,2025-06-30T14:06:22Z,@donichay,"Tegak kan hukum seadil-adilnya, siapapun itu,, dan apapun jabatan,, In sya allah INDONESIA gemah ripah loh jinawi.."
1387,2025-06-30T14:04:22Z,@DusQwe,"Jokowi perintah impor gula bukan korupsi prosesnya,, dasar kadrun otak udang"
1388,2025-06-30T14:04:12Z,@hjjamilah4823,Dia yg suruh  dia  tangkap sungguh sangat zalim
1389,2025-06-30T14:03:20Z,@NekakuEdo,"""PENGADILAN MAU MANGGIL mulyono JUGA BINGUNG""‼️‼️""TAR KALAU DITANYA JAWABnya,,,,""SUDAH TAPI BELOM""‼️‼️++'LHA HA TAU saya,,,,KOK TANYA saya""‼️‼️""TANYA YG OMONG""‼️‼️""EENNGGGGGGG""‼️‼️"
1390,2025-06-30T14:03:18Z,@AsepKustendi-w9p,Berani nga Hakim memanggil Jokowi sebagai saksi
1391,2025-06-30T14:03:11Z,@absbudi9980,"wi wok detok not onli tok de tok ..
yu nou lah ..
wkwkwkwk"
1392,2025-06-30T14:02:34Z,@ArkanHifari,Mulyono emg sakti mandraguna guna..
1393,2025-06-30T14:02:23Z,@pecintaalamsumatra9978,"Tangkap juga jokowi itu ,,,,,,"
1394,2025-06-30T14:02:16Z,@normal9844,"Dipercaya utk bertugas bekerja dgn baik kok malah menyalah gunakan sebuah kepercayaan & malah berbuat jahat ,, yaaaa resiko  nya silahkan dipertanggung jawabkan oleh yg bersangkutan itu sendiri 😁 hidup bpk jokowi 🙏"
1395,2025-06-30T14:02:07Z,@SlametSugiyarto-u5p,Kalau memang betul kpk berani nggak pegang mantan presiden Jakowi
1396,2025-06-30T14:02:00Z,@ndankhidayat3472,"Teringat saat pidato pak jokowi stop import beras, stop import jagung"
1397,2025-06-30T14:01:03Z,@BiliMagna,"Pemerintah yang Korupsi itu aneh
Di media bilang impor padahal di Ekspor,,kemudian uangnya dibagi2 untuk kelompoknya sendiri...
Kemudian Rakyat dipajaki,,bilangnya Pajak untuk APBN tapi di Korupsi Juga
Kerja Pemerintah apa?
Jawabnya : Ekspor SDA tapi di Media bilang Impor Uangnya Untuk Kelompoknya sendiri
Permainan Mafia....

Hasil SDA di Jawa di Jual ke Sumatra begitu sebaliknya
Hasil SDA NTT NTB Sulawesi Di jual ke Kalimantan begitu sebaliknya

Yang di Benua ASIA di jual ke EROPA sebalinya
Yang di Amerika di Jual ke Arab sebaliknya"
1398,2025-06-30T14:00:29Z,@b.sulung5653,Reporter itu ngomong apa dia? Gak faham aku.... A e a e e eeeee
1399,2025-06-30T14:00:10Z,@suyatno1425,Beranikah panggil jokowi .....tdk beraniiiii ....krn banyak sawernya
1400,2025-06-30T13:59:27Z,@fadhilyudha4291,Ujung-ujungnya semua kasus korupsi ya ke si Mulyono
1401,2025-06-30T13:59:21Z,@beiddeichbleyheim,Jokowi terlalu banyak dosa!!! Harus diusir ke israel
1402,2025-06-30T13:59:03Z,@marshal6983,"Sidang kasus ini  tampaknya hakim sejatinya sudah bisa menyimpulkan Bahwa dari kesaksian berbagai pihak, Tom lembong samasekali tidak bersalah"
1403,2025-06-30T13:58:53Z,@suronoono5175,Presiden perintahkan impor tapi bukan untuk korupsi .
1404,2025-06-30T13:58:31Z,@HananDamaiteknik,Impor tanpa persetujuan pemerintah pusat ya siapa lagi
1405,2025-06-30T13:58:24Z,@haidarrahib22,Seret Jokowi.
1406,2025-06-30T13:58:08Z,@akalwaras123,"Gk ada yg brani jemput mulyono,, ini bukti negri hkum sgt lemah"
1407,2025-06-30T13:58:02Z,@ariscs1527,"Jangan takut bang tom. Tegak lurus,"
1408,2025-06-30T13:57:26Z,@zailanizai9221,Pasti lah pa jokowi yg perintah  cuma  mungkin disalahkan gunakan???
1409,2025-06-30T13:56:56Z,@mujiwarni8735,"Tangkeo adili siapapun, sebelum RAKYAT MARAH"
1410,2025-06-30T13:56:36Z,@adlitpassau,Hakim harus panggil menko saat itu dan jokowi sebagai saksi..pak hakim kerja yg benar jangan asal asalan..
1411,2025-06-30T13:56:29Z,@tumentube,Jokowe pangeran tipunegoro
1412,2025-06-30T13:56:26Z,@mujiwarni8735,"Hancur negara ini
Semuanya terlibat KORUPSI
TANGKEP BIANG KEROKNYA"
1413,2025-06-30T13:56:22Z,@bayunarendra3176,"lah kok tanya saya
kukuruyuk tok tok petok"
1414,2025-06-30T13:56:15Z,@purwono2693,"Logikanya mentri hanya menjalankan perintah presiden,,gk mungkin mentri berani import kalo tdk atas perintah presiden"
1415,2025-06-30T13:56:08Z,@gerhanahikmat8931,Kasus yg mencatut nama jokowi tdk psrnah bisa menghadirkan jokowi....
1416,2025-06-30T13:55:53Z,@indragun76,"Pakde lagi meriang,ga bkl datang..."
1417,2025-06-30T13:55:50Z,@susiantopotopo,HADIRKAN JOKOWI !!!!!....JOKOWI LANGSUNG KABUR dengan dalih dusta LIBURAN
1418,2025-06-30T13:53:44Z,@TanzilBariansyah-l2t,Gara2 jokowi banyak orang terjerat  hukum jadi pak hakim harus tegas buat surat panggil pertanggung jawaban atas kasus ini jangan nanyak2 aja
1419,2025-06-30T13:53:24Z,@ahmadsolihin461,"Auto bebas dong , karena yang yuruh impor sang junjungan....🤣"
1420,2025-06-30T13:53:14Z,@paulushardi9117,Emang beranii serett???
1421,2025-06-30T13:52:52Z,@hendrisilvasobari,Coba hakim ny iming2in duit biar jujur😂
1422,2025-06-30T13:52:47Z,@AnastasiaDalon,Hakim.... semg jujurrrr.... takut akan Tuhann..
1423,2025-06-30T13:51:35Z,@Ben-o2k5n,panggil Jokowi di persdgan
1424,2025-06-30T13:51:33Z,@madhamgenta3833,mentri klo tidak ada perintah..mana berani..
1425,2025-06-30T13:51:22Z,@asepgumbira105,TIDA ADA KEBIJAKAN MENTRI SEMUA KEBIJAKAN BAPAK JOKOWI
1426,2025-06-30T13:51:17Z,@aiuoe-b9y,"wualah... jokowi  lagi...jokowi lagi... 
🤣🤣🤣..."
1427,2025-06-30T13:51:12Z,@kadekyuda8575,"Wujudkan dan Buktikan Indonesia Emas,dgn Cara Tegakkan Hukum Secara Baik juga Benar."
1428,2025-06-30T13:50:49Z,@YayahYaya-u4i,Ya klo gk di perintah atasan mana mungkin menteri berani bertindak bgtu
1429,2025-06-30T13:50:46Z,@ikhwansujono7433,"Pejabat kalau diatur jokowi pasti tdk beres, soalnya Jokowi kan manusia terdzolim di Indonesia."
1430,2025-06-30T13:50:17Z,@maryanto-l5m,jaman mulyono ekonomi rakuat di buat hancur lebur
1431,2025-06-30T13:48:34Z,@MohammadToip,Seret mukidi
1432,2025-06-30T13:48:03Z,@akhmadidachlan1190,Salahnya pak Tom berteman pak Anies
1433,2025-06-30T13:47:27Z,@sadwokosusatyo3710,"*Bagus Pak Tom, Ayo Seret JW ke Bui ....!*"
1434,2025-06-30T13:47:13Z,@mferyfirdaus,Ya jelas ikan busuk dari kepala
1435,2025-06-30T13:47:11Z,@bogorbaraya,Tangkap yg nyuruh nya
1436,2025-06-30T13:46:46Z,@suwdewal4991,"Ini harus'a yg jdi hakim rakyat, bukan seseorang yg punya jabatan hakim.. 🤣"
1437,2025-06-30T13:46:29Z,@mungkin_bisa2362,"Mulyono suka menjebak,padahal kalau mulyono hadir mau memberikan klarifikasi mungkin tidak ada critanta TL jadi tersangka,mulyono licik juga ya"
1438,2025-06-30T13:45:54Z,@muhamadsuyonogmf5484,"Tangkap sja jokowi
Sdh nggak jadi presiden aja kok ruwet"
1439,2025-06-30T13:45:52Z,@br2u,"jokowi klo ga mau ikut menanggung tanggung kawabnya di kasus ini, umurnya ga akan lama ga sampe 5 th digerogoti penyakit auto imunnya.... itu bukan azab tapi konsekuensi... alam semesta yg akan menghukumnya dgn penyakit yg tidak bs disembuhkan"
1440,2025-06-30T13:45:48Z,@PadilHamid-oo8qc,Hakim jangan takut dgn joko. Joko itu sudah jadi masyarakat biasa. Tangkap saja
1441,2025-06-30T13:44:46Z,@rohimnur2693,Berharap kata legend keluar YO NDAK TAU KOK TANYA SAYA
1442,2025-06-30T13:44:36Z,@Sarip-qv5jk,Mendukung Pk. TL.
1443,2025-06-30T13:44:31Z,@vikkyazizi,Ayo panggil jkwi ..wahai penegak hukum ...pak hakim tunjukkan nyalimu
1444,2025-06-30T13:44:10Z,@deftrimondeftrimon5857,Kalo ngak direkam si culas bisa ngelak dan kalo cctv masih bisa di ambil data cepat di aman kan sebelum parcok2 segera mengamankan itu..
1445,2025-06-30T13:44:04Z,@sukarmanman760,Tangkap Mulyono alias Jokowi
1446,2025-06-30T13:43:40Z,@rinidyah3935,"Berlimpah kesabaran untuk Pak Tom dan keluarga , selalu sehat dan semoga segera bebas tanpa syarat .  sampai kapan pamer buruknya penegakan hukum ???"
1447,2025-06-30T13:43:37Z,@mangdayat8263,Ternakan mulyono ap masih mndung ny....y pasti kejang2 liht sepak trjang juragan ny😂😂😂
1448,2025-06-30T13:43:36Z,@OWNCreationTV,SUDAH BOLAK BALIK NAMA JOKOWI DISEBUT TAPI BLOM DIPERIKSA PENGADILAN ??????
1449,2025-06-30T13:43:25Z,@suryanasuryana9771,Perintah impor..bukan perintah korupsi..😅
1450,2025-06-30T13:43:03Z,@royachmad9554,"Pak mandor bertanggungjawab penuh atas anak buah nya. Sbb anak buah bekerja atas instruksi mandor,dan diatas kertas tertanda tanda tangan pak mandor. 
Tidak ada alasan pak mandor bilang tidak tahu menahu atau kaget."
1451,2025-06-30T13:42:34Z,@rayhaniyan1243,"SALAM TO:PRABOWO SUBIANTO,, mana ucapan janji-janji untuk berantas korupsi? kenapa yang kasus pertalite rasa Pertamax, di bebaskan cuma gertak doang, terus untuk kasus tom Lembong yang menyangkut Jokowi kenapaa diam pura-pura dungu pingin dungu kunfayakun Allah SWT aka mengabulkan laknatnya pada penguasa serakah."
1452,2025-06-30T13:42:11Z,@arieftribudiartho1178,Jokowi HARUS DIPANGGIL..
1453,2025-06-30T13:41:56Z,@MuraiNyakPha,Tidak ada program mentri. Yang ada program presiden
1454,2025-06-30T13:41:46Z,@AgusAgus-r4x,Nah kena kau wi
1455,2025-06-30T13:41:46Z,@nurcahyo2266,"JOKIWI LAGI..
LAGI LAGI JOKOWI..."
1456,2025-06-30T13:41:36Z,@hartoharto4789,Tak salah lagi apa import beras sudah jelas produksi beras dalam negeri melimpah masih juga import demi keuntungan kelompoknya
1457,2025-06-30T13:40:32Z,@GV-em2he,"TANHKAP JOKOWI SUDAH MEMBUAT SENGSARA RAKYAT INDOESIA, KAPAN SIH INDONESIA DI PIMPIN PEJABAT YANG BERANI MENINDAK ORANG SEPERTI JOKOWI, KOK SEMUA PEJABAT DIAM SAJA. APA JANGAN JANGAN PEJABAT YANG PADA DIAM IKUT MENCICIPI UANG HASIL KORUPSI?"
1458,2025-06-30T13:40:21Z,@mukliskudus4774,Presiden merintahkan impor. Tapi klu yg di perintah tdk amanah ya gitu. Pasti di korupsi org yg tdk amanah. Begitu juga dana pip/bos itu perintah presiden klu yg di perintah tdk amanah ya di korupsi yg di perintah. Bahkan mirisnya guru sekolah ja ikut2tan korupsi. Masak kayak gitu yg mau di salahkan president. Kan kurang lucu
1459,2025-06-30T13:40:00Z,@Duniaanak-007,Wajarlah kan pak jokowi presidennya..
1460,2025-06-30T13:39:57Z,@zulbahri9353,Yy jdi pertanyaan emang berani hakim sama mulyono..
1461,2025-06-30T13:39:55Z,@KharisaRisma,Perintah jokowi . Kok mulyono diam gk bersuara  Tom lembing di hukum.. Munafik namanya
1462,2025-06-30T13:39:49Z,@masterunyil250,"Udah jelas,,tingal seret,,,polri jgn buta woy.."
1463,2025-06-30T13:39:45Z,@hamham421,Baru kali ini seorang presiden indo banyak masalah.. 😂😂😂
1464,2025-06-30T13:39:30Z,@budihartowijoyo7669,Joko yg harus ditangkap
1465,2025-06-30T13:39:30Z,@DominikusAmbarjaya,Addooooh wkwkwk
1466,2025-06-30T13:39:25Z,@yogareaction-m5z,Kan emang dia yang mau numbalin pak tom aja itu 😅 cuci tangan semua itu
1467,2025-06-30T13:38:46Z,@BasriNeni,"Ayo pak hakim tunjukkan integritas mu 👍👍👍 jujur itu indah, mulia dan damai 👍👍👍"
1468,2025-06-30T13:38:07Z,@sriyatisuharto4508,Tangkap & adili Jokowi
1469,2025-06-30T13:38:04Z,@Redmi4a-s2c,Utang negara membekak gara2 Jokowi berkuasa Jokowi berbohong banyak
1470,2025-06-30T13:38:00Z,@alomatania,emang biadab ini mulyono
1471,2025-06-30T13:37:54Z,@fajrimaulana9639,"Mana berani negri ini sm jokowi,, mau di rusak pun jokowi ga ada yg berani menghukum!!!"
1472,2025-06-30T13:37:24Z,@sriyatisuharto4508,Semoga Allah ta'ala memberikan kesabaran & kekuatan pada pak Tom Lembong
1473,2025-06-30T13:37:03Z,@aneuktrung8739,Jokowi sumber masalah
1474,2025-06-30T13:36:16Z,@sriyatisuharto4508,Hadirkan Jokowi tuh
1475,2025-06-30T13:36:13Z,@putrabumi3944,JOKOBUL KORUP....
1476,2025-06-30T13:36:03Z,@SahabatBibitKita1,"Masuk akal sekali, 
Masa iya Mentrinya impor gula tapi presidennya gak tahu kan mustahil.
Panggil Jokowi"
1477,2025-06-30T13:35:35Z,@ngatuwasno8600,Ya pasti pemerintah memikirkan beebagai macam opsi lah . . . untuk tidqk terjadi kelangkaan kebutuhan pokok . . . masalahnya yg melakukan yg menyalahgunakan kepercayaan . . . sambil memyelam minum air . .. .  mana mungkin pemerintah memerintahkan menterinya korupsi . . .. .
1478,2025-06-30T13:35:30Z,@mohammadherman-i8y,tidak ada anak buah yg salah yg goblok...bapak buahnya yaitu .moelyono
1479,2025-06-30T13:35:27Z,@Teddy-n5x,"hemmm Jokowi lagi ,Jokowi lagi 😂😂😂"
1480,2025-06-30T13:35:25Z,@sihabzuhri4155,😂😂😂. seperti hukum kita belum jalan. pessimis ada penegakan dan keadilan.
1481,2025-06-30T13:35:08Z,@sriyatisuharto4508,Jangan pak Tom di korbankan sebagai tumbal.adili tuh yg nyuruh.pak Tom pantas untuk dibebaskan.
1482,2025-06-30T13:34:36Z,@barron1973,"Semangat Pak Tom Lembong, Sehat Selalu."
1483,2025-06-30T13:34:23Z,@SahabatPertaminaPastiPAS,Betul semua memang perintah presiden. Tapi kamu yg nakal TOM LEMBONG.
1484,2025-06-30T13:34:02Z,@ino26channel41,"Anak abah Lembong biar vonisnya tdk terlalu berat, seret nama Jokowi ngedabrus !!!😂😂😂"
1485,2025-06-30T13:34:01Z,@JagolokalLamongan,Ujung2.nya hakim mlempem😂
1486,2025-06-30T13:33:47Z,@aisyahjafar87,Hukum Mati Tom Lembong dan bebaskan Tom Lembong
1487,2025-06-30T13:33:45Z,@adiltarigan6868,Negara Konoha tdk ada artinya Trias Politika.  Hakim sdh Pasti gak berani 🤪🤪🤪🤪🤪
1488,2025-06-30T13:33:33Z,@ichwanwong8586,Ternak mulyono manaaa suaarraanyaa... 😅😂😂
1489,2025-06-30T13:33:30Z,@sriyatisuharto4508,Adili tuh yg nyuruh
1490,2025-06-30T13:33:30Z,@misnawisuramadu5540,Tangkap Jokowi
1491,2025-06-30T13:33:29Z,@miftahulrizky7163,"Semoga pak Tom diberikan kesehatan dan panjang umur, semoga pak Tom segera cepat keluar 🤲🤲🤲"
1492,2025-06-30T13:33:09Z,@MartiahUtomo,"Dalangnya ada di balik layar !!! Orang bodohpun bisa mengira , menteri tanpa ada rekomendasi dari presiden tentu tidak akan berani mengambil keputusan sendiri ."
1493,2025-06-30T13:33:08Z,@dd-tt7zh,"hayo prabowo jgn diam saja, katanya mau kejar koruptor ke antartika..disampingmu sdh ada jgn jauh2 kenapa tidak di tindaklanjuti..jgn tebang pilih pak"
1494,2025-06-30T13:32:56Z,@kuswanti-p7e,"saya si ga percaya ke tomlembong
pastinya si disuruh PDI bukan pak jokowi"
1495,2025-06-30T13:32:51Z,@anniebarley2230,Meski disuruh import klu prosedur benar duit benar keluar ada barang masuk kan gak salah .klu import piktif ya bukan salah jokowi.yg salah tetap lembong krn lu mentrinya tanggung jawab lu 1000% .orang bodoh ja bisa ngomong beli barang yg pasti ada buktinya.bukan izin yg penting bong
1496,2025-06-30T13:31:16Z,@muhammadnur93,"Nama peresiden tentu memberi arahan dan perintah ke menterinya, bila ada kesalahan prosedur utk menjalankan arahan dan perintah tsb tentu pejabat teknis yg bertanggung jawab."
1497,2025-06-30T13:30:48Z,@farm.lobster_clarki,"Panggil jkw nya,"
1498,2025-06-30T13:30:31Z,@yymiftah,Seret Jkw... Bisanya kriminalisasi orang jk ga cocok  arah politiknya
1499,2025-06-30T13:29:37Z,@hilmanfauzi462,"Bosan berita korupsi terus.
Dan dalang nya itu itu terus giliran udah mau abis uang nya baru  tayang..
Bangsat itu harus di adili pake hukum masyarakat / adat.."
1500,2025-06-30T13:29:36Z,@islamagamakukafirmusuhku1576,Tangkap Jokowi
1501,2025-06-30T13:29:35Z,@IndaPurnamasari-zv9su,Disuruh impor bukan korupsi... Anda yg korupsi pak Jokowi yg  di baw bawa...😅😅😅😅
1502,2025-06-30T13:28:33Z,@a.rsukahati2402,"wah nnti kl ditanya, saya lupa, apa iya saya yg menyuruh 😅"
1503,2025-06-30T13:28:31Z,@ayubridho9882,"Nah, Tu kn ?"
1504,2025-06-30T13:28:12Z,@sungkonosemprul-fo6kq,"Astaga...orang jujur dipenjara sampai berapa lama ini, parah hukum di Konoha, klo Jokodok jadi saksi, nanti klo Jokodok ditanya, jawabannya "" Ya ngga tahu , kog tanya saya ""😂😂😂"
1505,2025-06-30T13:28:02Z,@Prasetyoahmad-c7b,PERINTAH PRESIDEN TP TIDAK DI JALANKAN MENTRINYA DGN BAIK YAAHH  NGANDANG BOSSS
1506,2025-06-30T13:27:28Z,@rudiherisonputra3284,Kelihatan muka jujur & pinter..pak tom..
1507,2025-06-30T13:27:23Z,@muhammadtolle3967,😀
1508,2025-06-30T13:27:19Z,@chitralestari1997,Alhamdulillah ya Allah Engkau tujukan kebenaran
1509,2025-06-30T13:27:00Z,@CibobasMotor2,😅cuma pendukung mulyono aza masih dungu atas semua kelakuan mulyono...😂😂😂...
1510,2025-06-30T13:26:45Z,@zaenaltaufiq1475,"Hadirkan Mulyono, sbb die kan      Bosny dulu, masa sih die ngk tau. 
ini kasus sampah yg eksploitir n dipaksakan"
1511,2025-06-30T13:26:27Z,@ArdiyantoBky,Makanya muka hancur banyak zat gulanya😂😂😂 wiwok tok betok😂
1512,2025-06-30T13:26:21Z,@hanie7036,Ya secara dia kan cuma anak buah
1513,2025-06-30T13:26:16Z,@BLAZTKILLER,"Ijazah belum beres, 
Yg baru JAUH LEBIH MENARIK... 
yu ah, keadilan jangan tumpul keatas..."
1514,2025-06-30T13:25:42Z,@andriyanto3775,KALAU BEGITU JOKOWI HARUS DIPENJARA DENGAN HUKUMAN LEBIH BERAT DARI TOM LEMBONG KARENA JOKOWI YANG MEMBERI PERINTAH
1515,2025-06-30T13:25:32Z,@MadaGaskar-t6h,"Harga sengaja di setting mahal dan sulit di pasaran.
Biar Impor.( gitu Kale...!)"
1516,2025-06-30T13:25:28Z,@EnjangSetiawan-e2y,"Yang harus terjerat hukum itu pemberi perintah yaitu jokoun,harus bertanggungjawab jangan cuma planga plongo"
1517,2025-06-30T13:25:24Z,@BenciKetidakadilan,Kasian pak tom
1518,2025-06-30T13:25:15Z,@PakRai-m4y,Ga akan tersentuh joki w a.
1519,2025-06-30T13:24:41Z,@KaspunnazirKaspun,klw hakim benar amanah pasti brani panggil jokowi
1520,2025-06-30T13:24:37Z,@putrafajar7559,Emang Penegak Hukum berani jujur??😂😂
1521,2025-06-30T13:24:03Z,@masbrohudi8388,Kasihan pak tom Lembong di kriminalisasi sama rezimnya Mulyono padahal GK terbukti korupsi. Lihatlah orang terdekat Mulyono bahkan ada Mega korupsi aja GK tersentuh luar biasa
1522,2025-06-30T13:24:01Z,@yudihermawan2226,periksa jokowi
1523,2025-06-30T13:23:49Z,@anisMunisah-g4g,Nah loh lagi luh lagi kerjanya jakowi carut marut
1524,2025-06-30T13:23:36Z,@Ratnawati1959-sr8gt,"Tetap Semanggat TOM Lembong ,Katakan sejujurnya,Sehat selalu."
1525,2025-06-30T13:23:36Z,@BambangBang-hc2cv,Harus tanggung jawab dong
1526,2025-06-30T13:23:18Z,@balmonch-jx8jd,Jurus baru lgi buat ngancurin jokowidodo
1527,2025-06-30T13:23:14Z,@kusdayatikusdayati2404,"Semoga pak tom bebas, terbukti tdk bersalah"
1528,2025-06-30T13:22:46Z,@alidinalidin6844,Adeh 😂😂😂
1529,2025-06-30T13:22:42Z,@danangriyanto2530,yghrs bertanggung jwb itu ya pimpiban yg paling tinggi lah..yg ksh instruksi
1530,2025-06-30T13:22:39Z,@julianoarf8338,"ngeri juga ya si mulyono, bengissss"
1531,2025-06-30T13:22:39Z,@rizal90pakcik36,Mulyono ijazah palsu mana tahu urus negara jutaan tki d malaysia yg bilang mulyono memiskinkan RI.
1532,2025-06-30T13:21:55Z,@anto_kph,"Ya iyalah,kalo tidak atas perintah presiden atas perintah siapa?jokowi memang jahat luar biasa"
1533,2025-06-30T13:21:50Z,@makeallclevercourse1680,"Kalau ada orang nyuri karena diperintah mencuri, siapa yg hukumannya lebih berat?????"
1534,2025-06-30T13:21:38Z,@herufrastya7961,"Coba kalau orang miskin tersangka nya,pasti sudah di jebloskan penjara 😂😂😂"
1535,2025-06-30T13:20:35Z,@ghanihakim,Bongkar.. Bongkar..
1536,2025-06-30T13:20:13Z,@bunda_tatieko,Berani panggil Jokowi?
1537,2025-06-30T13:20:01Z,@SHarjojudanto-tE,Mantab pk Tom👍👍👍👍
1538,2025-06-30T13:19:56Z,@TK-uf8vd,"Yang dia katakan itu jujur.. sebab Jokowi sendiri pernah bilang, gak ada visi misi menteri yang ada visi misi presiden.. jadi setiap kebijakan kementerian selalu atas persetujuan presiden.."
1539,2025-06-30T13:19:46Z,@ajf6182,Nahhh mntfffffffffff
1540,2025-06-30T13:19:33Z,@agustiantostr9106,"Banyak type seorang pemimpin seperti ini bukan hanya di suatu negara, di perusahaan juga ada anak buahnya jadi korban lalu dipecat...inilah pemimpin2 pecundang dan cucitangan....."
1541,2025-06-30T13:19:25Z,@muhammadramdlan8819,HAYOO PUNYA NYALI GA HADIRKAN BEKAS RPESIDEN YG KASIH PERINTAH
1542,2025-06-30T13:19:22Z,@jeffryabumalik,Menteri2 sebelum TL apa kabarnya ?!?!
1543,2025-06-30T13:19:07Z,@idania1867,Jokowi lagi jokowi lagi ...rakus amat ya
1544,2025-06-30T13:19:00Z,@GultomAmania-ut6zr,Lgsung seeret jokowi kedepan hakim.
1545,2025-06-30T13:18:42Z,@KhalifaHumaira-tp4qs,Ujung2 nya Mulyono😂
1546,2025-06-30T13:18:10Z,@supriatnasupriatna6205,Ujung ujungnya kaum mulyono lagi
1547,2025-06-30T13:18:03Z,@HarudinUdin-x5x,Hak presiden mau impor apa enggak ko di permasahkan
1548,2025-06-30T13:18:00Z,@ulinnuha5766,Impor gula perintah Jokowi sbg presiden dan dikorupsi oleh Tom Lempong
1549,2025-06-30T13:17:45Z,@Aldric07,"Hadirkan Mulyono... Wkwkwkwk
Biang masalah n korupsi mulyono"
1550,2025-06-30T13:17:40Z,@Tirestory1903,"Lihat aja ya nanti jika si jok ditanya jawabannya apa??? Ya kamu betul jawabannya "" Loh koq tanya saya saya kan ndak tau tanya mentrinya"" 😂😂😂"
1551,2025-06-30T13:17:35Z,@Lara7403-j6p,"Pak tom bukan menyeret tapi disuruh sama sipinokio, kalo pak tom gak mau pasti diancam sama dia"
1552,2025-06-30T13:17:30Z,@ZulfahmiZulfahmi-i8t,Apakah semua hakim di negara ini masih peliharaan mulyono?
1553,2025-06-30T13:17:24Z,@bapakhandoko3965,Ayo..lama lama smua akan kebuka kedok kebusukannya....skenario AllOH LBH cantik mainnya
1554,2025-06-30T13:17:24Z,@sutriningsih9081,Die lagi..die lagi hadeu euh😏
1555,2025-06-30T13:16:52Z,@HamajiSkw,Sejuta persen KPK atau penegak hukum terkai tidak akan berani memanggil Jokowi apa lagi untuk memeriksa dan menangkap jokowi karena jokowi dgn pemerintah sekarang bersinegri
1556,2025-06-30T13:16:35Z,@depatiKSQ9424,"salah satu contoh dari penguasa dzolim!tujuan nya memberikan pelajaran agr jangan mempermalukan pemimpin,dicari2 kesalahan nya,dikasuskan!pda hal ap yg dilakukan&disampaikan olh TL adlh kejujuran dan kebenaran!
emang parah si wi wok de tok🤧😤🤮"
1557,2025-06-30T13:16:20Z,@teddykurniawan4238,Sudah dari dulu para mentri2 ke solo saat dulu menjabat buat setor upeti... Desas desus dari dulu semakin santer
1558,2025-06-30T13:16:15Z,@IdamMbua-sx8qj,Hadirkan jkw semoga hakim bisa bernyali ☝️
1559,2025-06-30T13:16:09Z,@ajomon7120,Emang bangke s mulyono ini manusia rakus tangkap dan miskinkan s petruk .
1560,2025-06-30T13:15:58Z,@NarjahDalimunthe,Ayo mana termul..kurang jahat apa lagi yg kau dukung slama ini
1561,2025-06-30T13:15:44Z,@taji.tajikecci,Kasus pak lembong. Terkesan d paksakan
1562,2025-06-30T13:15:29Z,@edysuseno4865,Sudahlah....!!! Sumber dari segala sumber masalah itu dari JOKOBLOK (jokowi goblok)
1563,2025-06-30T13:14:38Z,@laosingolok4822,Menterii hanya melaksannakan perintah atasannya
1564,2025-06-30T13:14:35Z,@arifwahyudi7996,"Nah Loh..
Gak bisa tidur Loh...."
1565,2025-06-30T13:14:35Z,@zuandahaji2143,Jokowi. Jindral syaiton nya di nkri
1566,2025-06-30T13:14:30Z,@MasBoy-ew9hs,"Perintah jokowi.....uang nya disetor ke gibran.....aneh......
Yg ditangkap tom limbong....
Bukan gibran dan jokowi.....
Kejagung ini sudah gila..........
Asal asalan saja."
1567,2025-06-30T13:14:16Z,@dedijayakusuma,Sumber masalah dri ga becus jdi presiden. Ini lah semua kesandra dgn kejahatannya  jokowi mulyono.  Otak komonis  berjalan menghancurkan kabinetnya
